1,179,0.55
1,3004,0.55
1,491,0.55
1,214,0.55
1,439,0.55
1,3010,0.55
1,2090,0.55
1,3006,0.55
1,810,0.55
1,1167,0.55
1,697,0.55
1,67,0.55
1,258,0.55
1,1793,0.55
1,3000,0.55
1,2999,0.55
1,1340,0.55
1,2996,0.55
1,2989,0.55
1,1043,0.55
1,554,0.55
1,1336,0.55
1,1337,0.55
1,2238,0.55
1,178,0.55
1,747,0.55
1,2966,0.55
1,2962,0.55
1,474,0.55
1,330,0.55
1,260,0.55
1,2952,0.55
1,455,0.55
1,2941,0.55
1,2947,0.55
1,2945,0.55
1,2942,0.55
1,623,0.55
1,1509,0.55
1,2926,0.55
1,29,0.55
1,2217,0.55
1,123,0.55
1,1510,0.55
1,1505,0.55
1,2927,0.55
1,804,0.55
1,2920,0.55
1,301,0.55
1,2782,0.55
1,2907,0.55
1,2909,0.55
1,958,0.55
1,1148,0.55
1,1502,0.55
1,2904,0.55
1,955,0.55
1,874,0.55
1,2898,0.55
1,1500,0.55
1,2198,0.55
1,1320,0.55
1,1760,0.55
1,1494,0.55
1,2178,0.55
1,2892,0.55
1,636,0.55
1,1034,0.55
1,276,0.55
1,2876,0.55
1,1318,0.55
1,259,0.55
1,2881,0.55
1,117,0.55
1,1492,0.55
1,2185,0.55
1,1313,0.55
1,1491,0.55
1,2870,0.55
1,1309,0.55
1,2181,0.55
1,2858,0.55
1,2177,0.55
1,1749,0.55
1,2848,0.55
1,1458,0.55
1,951,0.55
1,1029,0.55
1,2176,0.55
1,347,0.55
1,2846,0.55
1,2845,0.55
1,370,0.55
1,2173,0.55
1,2844,0.55
1,1302,0.55
1,2167,0.55
1,2837,0.55
1,517,0.55
1,2826,0.55
1,2166,0.55
1,2163,0.55
1,1742,0.55
1,2830,0.55
1,1295,0.55
1,2823,0.55
1,2632,0.55
1,2820,0.55
1,2814,0.55
1,796,0.55
1,1736,0.55
1,1025,0.55
1,1482,0.55
1,1483,0.55
1,2152,0.55
1,2810,0.55
1,2149,0.55
1,2808,0.55
1,2144,0.55
1,2806,0.55
1,1128,0.55
1,38,0.55
1,2801,0.55
1,736,0.55
1,2136,0.55
1,2795,0.55
1,2793,0.55
1,1288,0.55
1,1436,0.55
1,2498,0.55
1,7603,0.55
1,2786,0.55
1,2784,0.55
1,587,0.55
1,2783,0.55
1,2780,0.55
1,944,0.55
1,305,0.55
1,2779,0.55
1,2775,0.55
1,346,0.55
1,683,0.55
1,2772,0.55
1,2129,0.55
1,75,0.55
1,2771,0.55
1,175,0.55
1,1136,0.55
1,1283,0.55
1,2127,0.55
1,2767,0.55
1,2764,0.55
1,2763,0.55
1,2093,0.55
1,1284,0.55
1,72,0.55
1,264,0.55
1,2754,0.55
1,2756,0.55
1,1285,0.55
1,613,0.55
1,304,0.55
1,1282,0.55
1,4721,0.55
1,2752,0.55
1,2750,0.55
1,2746,0.55
1,586,0.55
1,2747,0.55
1,2119,0.55
1,1715,0.55
1,1475,0.55
1,734,0.55
1,2744,0.55
1,2108,0.55
1,1923,0.55
1,2743,0.55
1,1465,0.55
1,1720,0.55
1,2742,0.55
1,2117,0.55
1,90,0.55
1,2707,0.55
1,1457,0.55
1,2731,0.55
1,2725,0.55
1,2109,0.55
1,2713,0.55
1,155,0.55
1,543,0.55
1,2102,0.55
1,231,0.55
1,1708,0.55
1,2700,0.55
1,2687,0.55
1,1413,0.55
1,1129,0.55
1,2695,0.55
1,76,0.55
1,1445,0.55
1,2065,0.55
1,2619,0.55
1,2605,0.55
1,1251,0.55
1,2586,0.55
1,1117,0.55
1,300,0.55
1,1248,0.55
1,725,0.55
1,578,0.55
1,2559,0.55
1,507,0.55
1,1942,0.55
1,1232,0.55
1,42,0.55
1,534,0.55
1,994,0.55
1,503,0.55
1,2448,0.55
1,846,0.55
1,2,0.55
1,7348,0.45
1,7425,0.45
1,7557,0.45
1,7589,0.45
1368,2,0.95
164,2,0.95
244,2,0.95
62,2,0.95
2244,2,0.95
148,2,0.95
7403,2,0.95
52,2,0.95
264,2,0.95
159,2,0.95
66,2,0.95
20,2,0.95
60,2,0.95
585,2,0.95
97,2,0.95
2006,2,0.95
1421,2,0.95
353,2,0.95
42,2,0.95
37,2,0.95
51,2,0.91
185,2,0.91
38,2,0.91
7603,2,0.91
312,2,0.91
168,2,0.91
354,2,0.86
108,2,0.86
9,2,0.86
22,2,0.86
91,2,0.86
40,2,0.86
250,2,0.86
271,2,0.86
119,2,0.86
10,2,0.86
113,2,0.86
54,2,0.86
375,2,0.82
177,2,0.82
31,2,0.82
47,2,0.82
17,2,0.82
23,2,0.82
74,2,0.82
4,2,0.82
179,2,0.77
165,2,0.77
306,2,0.77
8,2,0.73
242,2,0.73
412,2,0.73
381,2,0.73
561,2,0.73
216,2,0.73
107,2,0.73
681,2,0.73
79,2,0.73
272,2,0.73
39,2,0.73
150,2,0.73
181,2,0.73
109,2,0.73
503,2,0.73
223,2,0.73
2404,2,0.68
24,2,0.68
19,2,0.68
7,2,0.68
348,2,0.68
11,2,0.68
473,2,0.68
1921,2,0.68
99,2,0.68
121,2,0.68
15,2,0.64
1380,2,0.64
30,2,0.64
73,2,0.64
85,2,0.64
189,2,0.64
787,2,0.64
133,2,0.64
1709,2,0.64
75,2,0.64
658,2,0.64
293,2,0.64
768,2,0.64
45,2,0.64
471,2,0.64
1632,2,0.64
281,2,0.59
269,2,0.59
96,2,0.59
2336,2,0.59
87,2,0.59
206,2,0.59
330,2,0.59
90,2,0.59
241,2,0.59
190,2,0.59
1494,2,0.59
7577,2,0.59
798,2,0.59
211,2,0.59
140,2,0.59
217,2,0.59
182,2,0.59
236,2,0.59
777,2,0.59
1098,2,0.59
106,2,0.59
237,2,0.59
44,2,0.59
1401,2,0.59
1409,2,0.59
769,2,0.59
1209,2,0.59
917,2,0.59
710,2,0.59
114,2,0.55
2698,2,0.55
1127,2,0.55
249,2,0.55
1009,2,0.55
1386,2,0.55
173,2,0.55
126,2,0.55
43,2,0.55
222,2,0.55
647,2,0.55
58,2,0.55
5,2,0.55
1156,2,0.55
553,2,0.55
170,2,0.55
93,2,0.55
145,2,0.55
1523,2,0.55
350,2,0.55
89,2,0.55
77,2,0.55
1785,2,0.55
166,2,0.55
489,2,0.55
25,2,0.55
161,2,0.55
1475,2,0.55
83,2,0.55
117,2,0.55
146,2,0.55
277,2,0.55
70,2,0.55
1487,2,0.55
67,2,0.55
175,2,0.55
270,2,0.55
587,2,0.55
871,2,0.55
389,2,0.55
544,2,0.55
2631,2,0.55
672,2,0.55
137,2,0.55
424,2,0.55
65,2,0.55
1693,2,0.55
475,2,0.55
35,2,0.55
449,2,0.55
1998,2,0.55
1977,2,0.55
915,2,0.55
63,2,0.55
1957,2,0.55
1635,2,0.55
508,2,0.55
2499,2,0.55
2497,2,0.55
299,2,0.55
1225,2,0.55
1232,2,0.55
238,2,0.55
2488,2,0.55
1936,2,0.55
382,2,0.55
355,2,0.55
1090,2,0.55
1222,2,0.55
21,2,0.55
564,2,0.55
2459,2,0.55
774,2,0.55
209,2,0.55
1922,2,0.55
504,2,0.55
987,2,0.55
2446,2,0.55
986,2,0.55
1603,2,0.55
379,2,0.55
446,2,0.55
436,2,0.55
512,2,0.55
2,37,0.95
2,38,0.91
2,168,0.91
2,4,0.91
2,20,0.86
2,767,0.86
2,23,0.86
2,40,0.86
2,91,0.86
2,113,0.86
2,54,0.86
2,108,0.82
2,469,0.82
2,250,0.82
2,271,0.82
2,471,0.82
2,185,0.77
2,188,0.77
2,31,0.77
2,312,0.77
2,74,0.77
2,119,0.77
2,8,0.73
2,381,0.73
2,223,0.73
2,257,0.73
2,47,0.73
2,17,0.73
2,9,0.73
2,150,0.73
2,7400,0.73
2,263,0.73
2,42,0.73
2,109,0.73
2,489,0.68
2,145,0.68
2,107,0.68
2,22,0.68
2,473,0.68
2,99,0.68
2,165,0.64
2,24,0.64
2,7,0.64
2,189,0.64
2,787,0.64
2,264,0.64
2,66,0.64
2,562,0.64
2,270,0.64
2,871,0.64
2,15,0.64
2,137,0.64
2,75,0.64
2,353,0.64
2,21,0.64
2,658,0.64
2,45,0.64
2,121,0.64
2,10,0.64
2,164,0.59
2,1380,0.59
2,2404,0.59
2,1691,0.59
2,14,0.59
2,13,0.59
2,139,0.59
2,206,0.59
2,19,0.59
2,318,0.59
2,561,0.59
2,51,0.59
2,90,0.59
2,241,0.59
2,1494,0.59
2,77,0.59
2,133,0.59
2,70,0.59
2,211,0.59
2,681,0.59
2,272,0.59
2,862,0.59
2,140,0.59
2,217,0.59
2,182,0.59
2,251,0.59
2,1098,0.59
2,106,0.59
2,503,0.59
2,1409,0.59
2,446,0.59
2,769,0.59
2,1209,0.59
2,917,0.59
2,710,0.59
2,1632,0.59
2,2006,0.59
2,2698,0.55
2,1127,0.55
2,647,0.55
2,126,0.55
2,43,0.55
2,242,0.55
2,87,0.55
2,5,0.55
2,111,0.55
2,1156,0.55
2,16,0.55
2,412,0.55
2,5342,0.55
2,95,0.55
2,85,0.55
2,3,0.55
2,219,0.55
2,93,0.55
2,18,0.55
2,350,0.55
2,268,0.55
2,89,0.55
2,1785,0.55
2,306,0.55
2,25,0.55
2,161,0.55
2,52,0.55
2,97,0.55
2,83,0.55
2,117,0.55
2,146,0.55
2,2839,0.55
2,1487,0.55
2,67,0.55
2,175,0.55
2,587,0.55
2,1475,0.55
2,1709,0.55
2,672,0.55
2,39,0.55
2,424,0.55
2,1693,0.55
2,35,0.55
2,449,0.55
2,1998,0.55
2,1929,0.55
2,1977,0.55
2,236,0.55
2,777,0.55
2,63,0.55
2,1957,0.55
2,1635,0.55
2,915,0.55
2,65,0.55
2,508,0.55
2,2499,0.55
2,2497,0.55
2,299,0.55
2,1421,0.55
2,1225,0.55
2,1232,0.55
2,2488,0.55
2,1936,0.55
2,382,0.55
2,355,0.55
2,238,0.55
2,1090,0.55
2,1222,0.55
2,564,0.55
2,2459,0.55
2,774,0.55
2,420,0.55
2,237,0.55
2,209,0.55
2,1922,0.55
2,532,0.55
2,504,0.55
2,7401,0.55
2,987,0.55
2,2446,0.55
2,200,0.55
2,44,0.55
2,986,0.55
2,148,0.55
2,1603,0.55
2,379,0.55
2,436,0.55
2,512,0.55
2,402,0.55
2,11,0.27
2,7508,0.27
2,7552,0.27
2,7500,0.05
2,7482,0.05
2,7583,0.05
2,798,0.05
2,7577,0.05
2,7603,0.05
971,3,0.95
92,3,0.95
7336,3,0.95
5,3,0.86
1545,3,0.86
103,3,0.86
207,3,0.82
43,3,0.82
6,3,0.82
7380,3,0.77
333,3,0.77
287,3,0.77
754,3,0.77
26,3,0.73
34,3,0.73
525,3,0.73
545,3,0.73
56,3,0.73
1849,3,0.73
557,3,0.73
208,3,0.73
1558,3,0.73
2346,3,0.73
974,3,0.73
262,3,0.73
2001,3,0.73
142,3,0.73
815,3,0.73
120,3,0.73
492,3,0.73
1175,3,0.73
32,3,0.73
259,3,0.73
177,3,0.73
172,3,0.73
1347,3,0.73
1338,3,0.73
105,3,0.68
891,3,0.68
818,3,0.68
890,3,0.68
347,3,0.68
93,3,0.68
1362,3,0.68
1547,3,0.68
351,3,0.68
42,3,0.68
123,3,0.68
113,3,0.68
1056,3,0.68
2280,3,0.68
879,3,0.68
36,3,0.68
590,3,0.64
3254,3,0.64
291,3,0.64
3260,3,0.64
1174,3,0.64
3198,3,0.64
460,3,0.64
3200,3,0.64
30,3,0.64
589,3,0.64
115,3,0.64
433,3,0.64
81,3,0.64
7509,3,0.64
973,3,0.64
1555,3,0.64
2334,3,0.64
3154,3,0.64
7595,3,0.64
244,3,0.64
1361,3,0.64
2331,3,0.64
1061,3,0.64
21,3,0.64
1356,3,0.64
509,3,0.64
969,3,0.64
197,3,0.64
493,3,0.64
124,3,0.64
621,3,0.64
1036,3,0.64
1054,3,0.64
1818,3,0.64
90,3,0.64
358,3,0.64
1339,3,0.64
396,3,0.64
748,3,0.64
24,3,0.64
13,3,0.64
170,3,0.64
2336,3,0.59
88,3,0.59
163,3,0.59
158,3,0.59
1576,3,0.59
2353,3,0.59
3221,3,0.59
1358,3,0.59
136,3,0.59
1367,3,0.59
7512,3,0.59
757,3,0.59
49,3,0.59
646,3,0.59
190,3,0.59
1839,3,0.59
2328,3,0.59
1360,3,0.59
7377,3,0.59
7431,3,0.59
2321,3,0.59
125,3,0.59
174,3,0.59
1548,3,0.59
1837,3,0.59
173,3,0.59
1834,3,0.59
107,3,0.59
703,3,0.59
1456,3,0.59
7406,3,0.59
1832,3,0.59
242,3,0.59
3105,3,0.59
641,3,0.59
320,3,0.59
955,3,0.59
885,3,0.59
632,3,0.59
2300,3,0.59
702,3,0.59
228,3,0.59
752,3,0.59
2291,3,0.59
656,3,0.59
877,3,0.59
7,3,0.59
1043,3,0.59
2293,3,0.55
58,3,0.55
290,3,0.55
87,3,0.55
72,3,0.55
650,3,0.55
3328,3,0.55
720,3,0.55
1379,3,0.55
219,3,0.55
19,3,0.55
309,3,0.55
3275,3,0.55
1336,3,0.55
345,3,0.55
336,3,0.55
295,3,0.55
154,3,0.55
1375,3,0.55
97,3,0.55
435,3,0.55
7390,3,0.55
753,3,0.55
12,3,0.55
1853,3,0.55
1184,3,0.55
1064,3,0.55
1560,3,0.55
988,3,0.55
7341,3,0.55
203,3,0.55
976,3,0.55
1063,3,0.55
289,3,0.55
454,3,0.55
7394,3,0.55
3203,3,0.55
1844,3,0.55
2053,3,0.55
1363,3,0.55
3181,3,0.55
288,3,0.55
2263,3,0.55
111,3,0.55
1843,3,0.55
774,3,0.55
3132,3,0.55
1059,3,0.55
2332,3,0.55
691,3,0.55
1550,3,0.55
1060,3,0.55
286,3,0.55
205,3,0.55
1359,3,0.55
1459,3,0.55
2315,3,0.55
135,3,0.55
1835,3,0.55
10,3,0.55
7432,3,0.55
1815,3,0.55
3127,3,0.55
1836,3,0.55
296,3,0.55
266,3,0.55
2311,3,0.55
40,3,0.55
1129,3,0.55
1147,3,0.55
2308,3,0.55
331,3,0.55
27,3,0.55
755,3,0.55
2306,3,0.55
5679,3,0.55
1790,3,0.55
1523,3,0.55
63,3,0.55
937,3,0.55
100,3,0.55
53,3,0.55
2298,3,0.55
3087,3,0.55
1274,3,0.55
227,3,0.55
1348,3,0.55
75,3,0.55
2295,3,0.55
394,3,0.55
3043,3,0.55
2285,3,0.55
1536,3,0.55
883,3,0.55
8,3,0.55
199,3,0.55
2290,3,0.55
11,3,0.55
1816,3,0.55
62,3,0.55
95,3,0.55
701,3,0.55
1524,3,0.55
1169,3,0.55
749,3,0.55
876,3,0.55
33,3,0.41
3,5,0.86
3,92,0.86
3,6,0.86
3,207,0.77
3,123,0.77
3,287,0.77
3,103,0.77
3,34,0.73
3,56,0.73
3,142,0.73
3,120,0.73
3,351,0.73
3,333,0.73
3,43,0.73
3,32,0.73
3,1338,0.73
3,170,0.73
3,105,0.68
3,818,0.68
3,208,0.68
3,974,0.68
3,347,0.68
3,93,0.68
3,973,0.68
3,1362,0.68
3,1547,0.68
3,509,0.68
3,197,0.68
3,1545,0.68
3,1056,0.68
3,492,0.68
3,2280,0.68
3,879,0.68
3,36,0.68
3,259,0.68
3,19,0.64
3,291,0.64
3,891,0.64
3,460,0.64
3,30,0.64
3,557,0.64
3,1849,0.64
3,136,0.64
3,1558,0.64
3,115,0.64
3,31,0.64
3,890,0.64
3,262,0.64
3,190,0.64
3,1555,0.64
3,7595,0.64
3,1361,0.64
3,971,0.64
3,1359,0.64
3,1061,0.64
3,1356,0.64
3,42,0.64
3,493,0.64
3,331,0.64
3,124,0.64
3,1824,0.64
3,621,0.64
3,1036,0.64
3,754,0.64
3,1054,0.64
3,702,0.64
3,1818,0.64
3,90,0.64
3,396,0.64
3,24,0.64
3,13,0.64
3,88,0.59
3,163,0.59
3,158,0.59
3,590,0.59
3,247,0.59
3,3254,0.59
3,1576,0.59
3,7380,0.59
3,7525,0.59
3,2353,0.59
3,638,0.59
3,1174,0.59
3,525,0.59
3,289,0.59
3,1363,0.59
3,2346,0.59
3,7512,0.59
3,81,0.59
3,7509,0.59
3,646,0.59
3,162,0.59
3,1839,0.59
3,21,0.59
3,244,0.59
3,1360,0.59
3,7377,0.59
3,2321,0.59
3,174,0.59
3,1548,0.59
3,1834,0.59
3,107,0.59
3,969,0.59
3,886,0.59
3,1832,0.59
3,641,0.59
3,2306,0.59
3,1790,0.59
3,1523,0.59
3,63,0.59
